CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08/15/2016,18:40,,,40.593124,-73.79147,POINT (-73.79147 40.593124),BEACH 62 STREET                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3507710,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/08/2016,12:00,,,40.76399,-73.93288,POINT (-73.93288 40.76399),21 STREET                       ,33 ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496908,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/14/2016,12:50,MANHATTAN,10039,,,,W 145th St                      ,7 avenue,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3500020,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE,MOTORCYCLE,
08/11/2016,9:25,BROOKLYN,11230,40.628117,-73.956856,POINT (-73.956856 40.628117),OCEAN AVENUE                    ,AVENUE I,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498735,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,16:00,,,40.598137,-73.99986,POINT (-73.99986 40.598137),CROPSEY AVENUE                  ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3495644,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,2:38,BROOKLYN,11236,40.639362,-73.91003,POINT (-73.91003 40.639362),,,748       EAST 86 STREET                ,2,0,2,0,0,0,0,0,Unspecified,,,,,3489544,PASSENGER VEHICLE,,,,
08/01/2016,12:56,BROOKLYN,11234,40.60981,-73.92251,POINT (-73.92251 40.60981),AVENUE U                        ,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3492849,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,12:22,BROOKLYN,11212,40.654137,-73.91234,POINT (-73.91234 40.654137),ROCKAWAY PARKWAY                ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3506114,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/07/2016,3:14,,,40.8305,-73.861626,POINT (-73.861626 40.8305),WHITE PLAINS ROAD               ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3495521,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/05/2016,14:30,MANHATTAN,10026,40.80209,-73.955826,POINT (-73.955826 40.80209),,,273       WEST 113 STREET               ,1,0,1,0,0,0,0,0,Texting,,,,,3495434,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/27/2016,0:00,BRONX,10458,40.855904,-73.88726,POINT (-73.88726 40.855904),,,2416      ARTHUR AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3488793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/02/2016,18:30,BROOKLYN,11215,40.67192,-73.99397,POINT (-73.99397 40.67192),,,118       2 AVENUE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3493573,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/04/2016,16:15,MANHATTAN,10034,40.868553,-73.923836,POINT (-73.923836 40.868553),,,116       SEAMAN AVENUE                 ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3500035,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,16:00,QUEENS,11358,40.767666,-73.79922,POINT (-73.79922 40.767666),166 STREET                      ,33 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3512943,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/01/2016,15:51,MANHATTAN,10035,40.8037,-73.93582,POINT (-73.93582 40.8037),3 AVENUE                        ,EAST 125 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3493927,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/08/2016,11:30,BROOKLYN,11224,40.57521,-73.968796,POINT (-73.968796 40.57521),SURF AVENUE                     ,SEA BREEZE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497226,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/19/2016,18:00,MANHATTAN,10010,40.73994,-73.98577,POINT (-73.98577 40.73994),,,111       EAST 23 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503827,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/01/2016,9:45,MANHATTAN,10031,40.825756,-73.95094,POINT (-73.95094 40.825756),BROADWAY                        ,WEST 144 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3491645,OTHER,OTHER,VAN,,
08/06/2016,12:45,QUEENS,11426,40.74043,-73.72225,POINT (-73.72225 40.74043),81 AVENUE                       ,247 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3494674,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/04/2016,9:30,BROOKLYN,11203,40.638786,-73.94538,POINT (-73.94538 40.638786),NEW YORK AVENUE                 ,FOSTER AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3498092,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,,
02/21/2020,11:50,,,,,,GOWANUS RAMP                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4292322,Sedan,Ambulance,,,
08/10/2016,19:50,MANHATTAN,10032,40.832764,-73.94583,POINT (-73.94583 40.832764),WEST 155 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498555,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
07/29/2016,19:10,,,,,,WEST HOUSTON STREET             ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3490900,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
08/20/2016,9:50,,,40.736774,-73.98426,POINT (-73.98426 40.736774),,,GRAMERCY PARK NORTH                     ,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,3503834,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/19/2016,20:34,,,40.760532,-73.89291,POINT (-73.89291 40.760532),30 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3503767,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/29/2016,3:05,BROOKLYN,11207,40.679546,-73.885925,POINT (-73.885925 40.679546),,,2949      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492167,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/02/2016,13:00,BROOKLYN,11219,40.64087,-73.99273,POINT (-73.99273 40.64087),,,1115      43 STREET                     ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3493462,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/20/2016,4:32,MANHATTAN,10018,40.75495,-73.990265,POINT (-73.990265 40.75495),,,275       WEST 39 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3503854,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,16:15,MANHATTAN,10018,40.752235,-73.98382,POINT (-73.98382 40.752235),,,47        WEST 39 STREET                ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3502221,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/09/2016,17:11,QUEENS,11419,40.68877,-73.83017,POINT (-73.83017 40.68877),101 AVENUE                      ,114 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497513,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/12/2016,22:00,,,40.71852,-73.90832,POINT (-73.90832 40.71852),,,FLUSHING AVENUE                         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500496,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
07/29/2016,15:30,,,40.74548,-73.97034,POINT (-73.97034 40.74548),FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500807,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/02/2016,16:05,,,40.853706,-73.871864,POINT (-73.871864 40.853706),BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3493442,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,13:30,BROOKLYN,11219,40.628643,-74.005936,POINT (-74.005936 40.628643),65 STREET                       ,11 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,3496550,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,VAN,
08/12/2016,16:00,BROOKLYN,11237,40.699436,-73.91229,POINT (-73.91229 40.699436),GATES AVENUE                    ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3500440,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/04/2016,18:35,,,40.823112,-73.8679,POINT (-73.8679 40.823112),SOUND VIEW AVENUE               ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3532835,PASSENGER VEHICLE,BICYCLE,,,
08/07/2016,8:20,,,,,,BRUCKNER EXPRESSWAY             ,,,2,0,0,0,0,0,2,0,Unsafe Lane Changing,Unspecified,,,,3495523,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,TAXI,
08/16/2016,8:44,,,40.669167,-73.86493,POINT (-73.86493 40.669167),LINDEN BOULEVARD                ,,,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,,,,3501151,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
08/07/2016,17:20,STATEN ISLAND,10301,40.613804,-74.11338,POINT (-74.11338 40.613804),VICTORY BOULEVARD               ,LITTLE CLOVE ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3496955,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/31/2016,12:00,QUEENS,11411,40.688885,-73.73833,POINT (-73.73833 40.688885),120 AVENUE                      ,225 STREET,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,3492415,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/09/2016,22:30,MANHATTAN,10022,40.755756,-73.96479,POINT (-73.96479 40.755756),1 AVENUE                        ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3497812,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08/12/2016,9:45,QUEENS,11355,40.755028,-73.82924,POINT (-73.82924 40.755028),,,134-54    MAPLE AVENUE                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3498953,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,21:30,QUEENS,11385,40.700073,-73.902885,POINT (-73.902885 40.700073),,,1808      WEIRFIELD STREET              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3490708,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01/01/2013,8:50,QUEENS,11418,40.6988242,-73.8470025,POINT (-73.8470025 40.6988242),PARK LA SOUTH                   ,102 STREET                      ,,1,0,0,0,0,0,1,0,Outside Car Distraction,,,,,205106,TAXI,,,,
02/21/2020,12:31,,,40.782627,-73.97499,POINT (-73.97499 40.782627),WEST 80 STREET                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4294011,Sedan,,,,
07/07/2018,17:30,,,,,,PELHAM PARKWAY                  ,HUTCHINSON RIVER PARKWAY,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3936555,Sedan,Sedan,,,
08/13/2016,16:48,,,40.666584,-73.88502,POINT (-73.88502 40.666584),JEROME STREET                   ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Brakes Defective,,,,3500354,PASSENGER VEHICLE,BICYCLE,SPORT UTILITY / STATION WAGON,BICYCLE,
08/18/2016,18:20,QUEENS,11367,40.718307,-73.817444,POINT (-73.817444 40.718307),,,79-25     MAIN STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503320,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,,
07/29/2016,17:20,BROOKLYN,11219,40.63115,-74.00846,POINT (-74.00846 40.63115),64 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491197,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,
08/19/2016,13:40,,,40.80751,-73.93413,POINT (-73.93413 40.80751),HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504345,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/12/2016,11:30,BROOKLYN,11213,40.66628,-73.94248,POINT (-73.94248 40.66628),,,371       KINGSTON AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3501791,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,17:56,,,40.709805,-74.009995,POINT (-74.009995 40.709805),BROADWAY                        ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3533246,BICYCLE,,,,
07/31/2016,4:00,BROOKLYN,11238,40.681602,-73.95855,POINT (-73.95855 40.681602),,,557       CLASSON AVENUE                ,0,0,0,0,0,0,0,0,Animals Action,Unspecified,,,,3492263,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/16/2016,10:32,MANHATTAN,10016,40.74632,-73.983505,POINT (-73.983505 40.74632),,,35        EAST 32 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501469,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,8:45,QUEENS,11372,40.750614,-73.89207,POINT (-73.89207 40.750614),,,35-60     74 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3496924,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
07/28/2016,19:30,STATEN ISLAND,10301,40.643517,-74.07733,POINT (-74.07733 40.643517),,,105       STUYVESANT PLACE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3490527,PASSENGER VEHICLE,,,,
08/07/2016,4:27,MANHATTAN,10002,40.71918,-73.99029,POINT (-73.99029 40.71918),DELANCEY STREET                 ,ALLEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3497029,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/15/2016,12:16,,,40.876087,-73.88059,POINT (-73.88059 40.876087),ROCHAMBEAU AVENUE               ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3502370,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/11/2016,18:27,BROOKLYN,11223,40.606907,-73.9705,POINT (-73.9705 40.606907),EAST 3 STREET                   ,QUENTIN ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3500214,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/17/2016,17:20,MANHATTAN,10001,40.748436,-73.9962,POINT (-73.9962 40.748436),8 AVENUE                        ,WEST 28 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3502212,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON
08/15/2016,15:00,QUEENS,11412,40.701122,-73.756195,POINT (-73.756195 40.701122),199 STREET                      ,113 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3501362,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/02/2016,8:28,STATEN ISLAND,10306,40.570465,-74.10977,POINT (-74.10977 40.570465),HYLAN BOULEVARD                 ,NEW DORP LANE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,3532566,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/31/2016,20:50,,,40.745922,-73.97011,POINT (-73.97011 40.745922),FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491461,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/30/2016,17:30,BROOKLYN,11207,40.681034,-73.90326,POINT (-73.90326 40.681034),,,1605      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3492284,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/02/2016,18:00,BROOKLYN,11210,40.63686,-73.93849,POINT (-73.93849 40.63686),FARRAGUT ROAD                   ,EAST 40 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3493474,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/04/2016,12:05,,,,,,PELHAM PARKWAY SOUTH            ,EASTCHESTER ROAD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3533072,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/14/2016,20:30,MANHATTAN,10028,40.774654,-73.9541,POINT (-73.9541 40.774654),2 AVENUE                        ,EAST 81 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3502239,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
07/29/2016,12:00,BROOKLYN,11214,40.6063,-74.00365,POINT (-74.00365 40.6063),,,8653      18 AVENUE                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3490147,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/19/2016,8:20,,,40.7393,-73.89072,POINT (-73.89072 40.7393),73 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3503337,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/21/2020,12:55,MANHATTAN,10038,40.710037,-74.00736,POINT (-74.00736 40.710037),,,125       FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,4292035,Sedan,,,,
08/12/2016,19:16,BROOKLYN,11223,40.60648,-73.96462,POINT (-73.96462 40.60648),KINGS HIGHWAY                   ,EAST 8 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3500226,PASSENGER VEHICLE,OTHER,VAN,PASSENGER VEHICLE,
07/29/2016,18:00,QUEENS,11434,40.66567,-73.76475,POINT (-73.76475 40.66567),180 STREET                      ,145 AVENUE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3491255,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/04/2016,11:30,QUEENS,11354,40.762573,-73.82694,POINT (-73.82694 40.762573),,,142-31    37 AVENUE                     ,1,0,1,0,0,0,0,0,Unspecified,,,,,3494378,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,15:00,,,40.68484,-73.80607,POINT (-73.80607 40.68484),VANWYCK EXPRESSWAY              ,111 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3505742,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/31/2016,14:07,,,40.803844,-73.91444,POINT (-73.91444 40.803844),BRUCKNER BOULEVARD              ,EAST 136 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3492687,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/11/2016,14:15,BROOKLYN,11205,40.68922,-73.95509,POINT (-73.95509 40.68922),,,1044      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3498167,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/08/2016,11:50,,,40.740093,-73.89986,POINT (-73.89986 40.740093),BROOKLYN QUEENS EXPRESSWAY      ,,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,Unspecified,,,3496829,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/15/2016,15:00,,,40.789436,-73.93965,POINT (-73.93965 40.789436),EAST 106 STREET                 ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3501539,BICYCLE,PASSENGER VEHICLE,TAXI,BICYCLE,
08/13/2016,18:45,,,40.76872,-73.909065,POINT (-73.909065 40.76872),BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3499759,PASSENGER VEHICLE,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,
08/19/2016,19:30,QUEENS,11436,40.680477,-73.7921,POINT (-73.7921 40.680477),SUTPHIN BOULEVARD               ,FOCH BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3505743,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/29/2016,0:10,BROOKLYN,11206,40.69692,-73.935745,POINT (-73.935745 40.69692),,,1128      MYRTLE AVENUE                 ,1,0,1,0,0,0,0,0,Unspecified,,,,,3490237,PASSENGER VEHICLE,,,,
08/02/2016,18:45,,,40.77895,-73.92079,POINT (-73.92079 40.77895),19 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494423,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/08/2016,14:20,BROOKLYN,11233,40.67619,-73.9081,POINT (-73.9081 40.67619),EASTERN PARKWAY                 ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3499174,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/12/2016,12:05,BROOKLYN,11233,40.6827,-73.929016,POINT (-73.929016 40.6827),MACDONOUGH STREET               ,REID AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3501181,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,10:21,BROOKLYN,11203,40.655396,-73.92977,POINT (-73.92977 40.655396),LENOX ROAD                      ,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,3501012,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/29/2016,20:10,QUEENS,11415,40.703655,-73.822464,POINT (-73.822464 40.703655),HILLSIDE AVENUE                 ,130 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3492342,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/03/2016,2:00,QUEENS,11418,40.699314,-73.81515,POINT (-73.81515 40.699314),,,91-06     VANWYCK EXPRESSWAY            ,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3493641,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/28/2016,14:45,,,40.696117,-73.977974,POINT (-73.977974 40.696117),PARK AVENUE                     ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3490284,Concrete Mixer,,,,
08/05/2016,15:08,,,,,,SHORE PARKWAY                   ,KNAPP STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3495039,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/30/2016,2:20,QUEENS,11369,40.75868,-73.87552,POINT (-73.87552 40.75868),93 STREET                       ,32 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inexperience,,,,3492548,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/15/2016,21:30,,,40.85061,-73.94437,POINT (-73.94437 40.85061),HENRY HUDSON PARKWAY            ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3501595,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,12:04,MANHATTAN,10001,40.750828,-74.00189,POINT (-74.00189 40.750828),10 AVENUE                       ,WEST 28 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3504210,PASSENGER VEHICLE,TAXI,,,
